"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","sub"
"794","GP","F",18,"U","GT3","T",2,3,"at_home","other","course","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,3,0,11,12,14,"Port"
"795","GP","F",18,"U","GT3","T",3,2,"other","services","other","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,3,2,3,1,4,14,16,17,"Port"
"796","GP","M",18,"R","GT3","T",4,3,"teacher","services","course","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,3,2,1,2,4,4,15,14,17,"Port"
"797","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,3,0,"no","yes","no","no","yes","yes","yes","yes",5,4,5,2,3,5,0,14,13,14,"Port"
"798","GP","F",17,"U","GT3","T",4,3,"health","other","reputation","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,3,1,3,4,0,11,12,13,"Port"
"799","GP","F",17,"U","GT3","T",2,1,"services","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,2,1,10,12,15,15,"Port"
"800","GP","F",17,"U","GT3","T",2,1,"services","other","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,5,2,4,4,4,12,16,16,"Port"
"801","GP","F",19,"U","LE3","A",2,3,"at_home","other","home","other",2,1,1,"no","no","no","no","yes","no","yes","no",2,2,3,3,4,5,16,10,11,11,"Port"
"802","GP","F",17,"U","GT3","T",3,1,"other","at_home","home","mother",1,1,1,"no","yes","yes","no","yes","yes","yes","yes",4,1,2,1,1,3,6,10,13,13,"Port"
"803","GP","F",21,"U","LE3","T",4,4,"other","other","reputation","other",1,3,2,"no","no","yes","yes","yes","yes","yes","no",3,3,2,1,1,5,0,9,12,12,"Port"
"804","GP","M",18,"U","LE3","T",2,2,"services","services","reputation","mother",1,2,0,"no","yes","no","yes","no","no","yes","no",4,4,4,1,3,3,11,9,11,12,"Port"
"805","GP","M",18,"U","LE3","A",3,4,"other","other","reputation","other",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,5,1,4,2,9,13,14,15,"Port"
"806","GP","F",17,"U","GT3","T",2,2,"services","services","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,4,1,3,4,0,13,17,17,"Port"
"807","GP","M",17,"U","LE3","A",4,4,"health","other","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,4,2,1,2,4,2,12,15,15,"Port"
"808","GP","F",18,"U","LE3","T",4,2,"teacher","other","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,2,1,1,3,0,14,17,17,"Port"
"809","GP","M",21,"R","LE3","T",1,1,"at_home","other","course","other",2,2,2,"no","yes","no","yes","yes","no","yes","yes",5,3,3,5,2,4,21,9,10,10,"Port"
"810","GP","F",20,"R","GT3","T",1,1,"other","other","reputation","other",2,3,0,"no","no","no","no","yes","yes","yes","yes",3,2,2,1,3,3,8,11,15,15,"Port"
"811","GP","F",19,"U","GT3","T",4,4,"teacher","other","home","other",1,1,1,"no","yes","no","no","yes","yes","yes","yes",3,2,5,4,4,5,5,9,10,11,"Port"
"812","GP","M",17,"U","LE3","A",3,2,"other","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,4,1,2,5,10,16,18,18,"Port"
"813","GP","F",18,"U","GT3","T",3,2,"at_home","other","reputation","father",1,3,0,"no","yes","no","no","yes","yes","yes","yes",4,3,4,1,2,2,5,14,17,17,"Port"
"814","GP","M",18,"R","GT3","T",2,3,"other","services","reputation","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,1,3,4,5,4,13,13,14,14,"Port"
"815","GP","M",19,"U","GT3","T",2,1,"other","other","reputation","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",5,3,4,1,4,4,10,7,11,11,"Port"
"816","GP","F",18,"U","LE3","A",2,2,"services","other","reputation","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,1,4,1,3,4,10,14,17,17,"Port"
"817","GP","F",20,"U","GT3","T",1,0,"other","other","reputation","mother",2,1,1,"yes","no","no","no","yes","yes","yes","yes",5,3,1,1,1,5,5,8,10,10,"Port"
"818","GP","F",18,"U","GT3","T",3,2,"services","other","home","mother",1,2,0,"no","yes","no","yes","no","yes","yes","yes",3,1,2,1,2,1,4,10,13,13,"Port"
"819","MS","F",16,"U","GT3","T",1,3,"at_home","other","other","father",2,1,0,"no","yes","no","no","yes","no","yes","yes",4,3,3,1,3,5,11,10,11,11,"Port"
"820","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,1,5,0,12,12,12,"Port"
"821","MS","F",15,"R","GT3","T",1,1,"at_home","services","other","mother",1,1,1,"no","yes","no","no","yes","yes","no","yes",4,1,3,1,1,2,6,10,10,10,"Port"
"822","MS","F",15,"R","GT3","T",3,3,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,4,2,3,5,4,10,10,11,"Port"
"823","MS","F",16,"R","GT3","T",2,3,"at_home","services","course","mother",2,2,0,"no","no","no","no","yes","yes","no","no",4,5,2,1,2,5,0,16,17,17,"Port"
"824","MS","F",15,"R","LE3","T",2,1,"at_home","other","home","mother",2,1,0,"no","no","no","no","yes","no","no","no",1,3,4,1,1,1,0,6,8,9,"Port"
"825","MS","M",16,"R","LE3","A",4,4,"at_home","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","no","no",5,3,2,1,3,2,5,10,11,11,"Port"
"826","MS","M",16,"U","GT3","A",1,2,"other","other","other","mother",1,3,0,"yes","no","no","no","yes","yes","yes","no",4,4,3,1,1,5,0,10,11,11,"Port"
"827","MS","F",17,"R","GT3","T",3,2,"at_home","other","course","father",1,2,1,"no","no","no","no","yes","yes","no","yes",4,5,4,1,2,5,0,10,10,10,"Port"
"828","MS","F",17,"R","GT3","T",1,1,"other","other","other","father",1,1,1,"no","yes","no","no","no","no","yes","no",5,4,4,2,2,5,0,6,6,7,"Port"
"829","MS","F",15,"R","GT3","T",4,4,"teacher","other","course","mother",2,1,0,"no","no","no","no","yes","yes","yes","yes",1,5,1,3,5,5,0,13,14,14,"Port"
"830","MS","F",16,"U","LE3","A",2,2,"at_home","other","reputation","mother",2,4,0,"no","no","no","yes","no","no","no","yes",1,2,1,1,1,1,4,10,9,11,"Port"
"831","MS","F",15,"R","LE3","T",1,1,"at_home","services","reputation","father",2,2,0,"no","yes","no","no","yes","yes","yes","no",5,4,3,1,2,4,0,10,10,10,"Port"
"832","MS","F",15,"R","LE3","T",1,1,"other","services","course","mother",2,1,1,"no","yes","no","no","yes","yes","yes","yes",4,4,3,1,2,2,4,6,7,8,"Port"
"833","MS","F",16,"R","GT3","T",0,2,"other","other","other","mother",2,1,0,"no","yes","no","yes","yes","yes","no","no",3,2,3,1,2,2,0,12,11,12,"Port"
"834","MS","F",17,"R","GT3","T",2,3,"other","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",5,5,5,1,3,3,2,10,11,12,"Port"
"835","MS","F",15,"R","GT3","T",3,3,"other","services","course","father",2,1,0,"no","no","no","no","no","yes","yes","no",4,1,3,1,1,4,0,14,16,16,"Port"
"836","MS","M",16,"U","GT3","T",1,1,"at_home","services","home","mother",2,2,0,"no","yes","no","yes","yes","yes","no","yes",5,4,5,4,5,3,0,7,0,0,"Port"
"837","MS","M",17,"U","GT3","T",1,1,"other","other","home","mother",1,2,0,"no","no","yes","no","no","yes","yes","no",4,4,3,2,4,5,4,8,9,9,"Port"
"838","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,2,2,0,12,13,14,"Port"
"839","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,2,2,7,7,9,8,"Port"
"840","MS","M",16,"R","GT3","T",3,4,"other","health","other","mother",3,2,0,"no","no","no","no","no","yes","no","no",3,4,5,1,2,5,4,9,10,11,"Port"
"841","MS","M",15,"R","GT3","T",1,1,"other","other","course","mother",4,2,0,"no","yes","no","yes","yes","yes","no","yes",5,4,5,2,4,4,8,7,9,9,"Port"
"842","MS","M",15,"U","LE3","T",3,3,"at_home","at_home","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,5,0,11,11,11,"Port"
"843","MS","M",17,"R","GT3","T",2,1,"other","other","other","mother",3,1,0,"no","no","no","yes","yes","no","no","yes",5,5,5,5,5,3,8,8,10,9,"Port"
"844","MS","F",16,"R","GT3","T",4,4,"teacher","teacher","course","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",4,2,2,1,1,4,6,16,16,17,"Port"
"845","MS","F",15,"R","GT3","T",1,2,"other","services","course","mother",2,1,0,"no","no","no","no","yes","yes","no","no",5,1,2,1,1,1,3,11,13,13,"Port"
"846","MS","F",16,"R","GT3","T",2,3,"other","services","course","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,5,4,1,2,1,2,15,15,15,"Port"
"847","MS","M",16,"R","GT3","T",1,2,"other","other","course","father",2,2,0,"no","no","no","no","yes","yes","no","no",4,3,3,1,1,5,0,10,11,11,"Port"
"848","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,5,1,1,4,4,9,10,11,"Port"
"849","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"no","yes","no","no","yes","yes","no","no",1,3,2,1,2,4,0,10,8,8,"Port"
"850","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"no","yes","no","no","yes","yes","no","no",1,3,2,1,2,4,3,9,8,8,"Port"
"851","MS","F",15,"U","GT3","T",2,1,"at_home","other","home","mother",1,2,0,"yes","yes","no","no","no","yes","yes","no",4,4,2,3,3,2,0,9,10,9,"Port"
"852","MS","F",16,"U","GT3","T",1,1,"at_home","other","course","father",1,2,0,"no","yes","no","no","no","yes","no","yes",5,4,3,2,1,2,0,13,14,15,"Port"
"853","MS","M",17,"R","LE3","T",1,2,"at_home","services","reputation","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",5,5,5,5,5,3,4,10,11,11,"Port"
"854","MS","F",16,"R","GT3","T",1,1,"other","other","home","father",4,4,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,1,0,13,10,13,"Port"
"855","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","father",4,3,0,"yes","yes","no","no","yes","yes","no","no",4,4,3,1,1,5,2,10,9,10,"Port"
"856","MS","F",15,"R","GT3","T",1,1,"at_home","other","home","father",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,3,1,1,2,1,11,10,11,"Port"
"857","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",4,2,2,4,3,2,0,13,12,14,"Port"
"858","MS","F",15,"R","GT3","T",1,1,"at_home","at_home","course","father",3,2,0,"no","yes","no","no","yes","yes","no","no",4,2,1,1,2,2,0,13,14,14,"Port"
"859","MS","F",15,"R","LE3","T",2,2,"other","other","other","father",1,3,0,"yes","yes","no","no","yes","yes","no","no",4,4,3,2,2,5,2,14,11,12,"Port"
"860","MS","M",16,"R","GT3","T",1,1,"at_home","other","other","father",2,1,0,"no","no","no","yes","yes","yes","no","no",3,4,4,3,4,5,6,11,11,11,"Port"
"861","MS","F",18,"U","GT3","T",1,2,"other","other","course","father",1,2,1,"no","yes","no","yes","yes","yes","yes","yes",3,4,4,2,3,5,9,9,8,8,"Port"
"862","MS","M",15,"U","GT3","T",3,1,"other","services","home","mother",2,1,0,"no","yes","no","no","yes","yes","no","no",3,2,3,1,3,4,0,10,9,11,"Port"
"863","MS","F",16,"R","GT3","T",2,2,"other","services","course","father",3,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,1,2,1,14,13,14,"Port"
"864","MS","M",15,"U","GT3","T",2,2,"health","other","reputation","mother",3,1,0,"no","no","no","no","yes","yes","no","no",4,3,3,1,2,4,1,13,12,13,"Port"
"865","MS","M",16,"U","GT3","T",4,4,"other","teacher","course","father",1,2,0,"no","yes","no","yes","yes","yes","no","yes",4,3,1,1,1,3,0,13,12,13,"Port"
"866","MS","F",15,"R","GT3","T",3,3,"services","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,5,4,1,1,1,4,13,12,12,"Port"
"867","MS","F",16,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,1,"no","yes","no","yes","no","yes","no","no",4,4,4,2,3,5,2,12,11,12,"Port"
"868","MS","F",16,"R","LE3","T",2,2,"other","other","home","father",3,1,0,"no","yes","no","yes","yes","yes","no","yes",4,3,2,1,1,4,0,14,14,16,"Port"
"869","MS","M",16,"U","LE3","T",2,1,"at_home","services","course","mother",2,1,0,"no","yes","no","yes","yes","yes","yes","no",2,4,3,2,3,4,4,10,8,10,"Port"
"870","MS","M",15,"R","LE3","T",1,3,"at_home","other","reputation","father",3,1,0,"no","yes","no","yes","yes","yes","yes","no",4,2,4,3,5,3,2,10,11,11,"Port"
"871","MS","F",15,"U","GT3","T",2,2,"other","services","course","mother",2,3,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,4,0,12,13,14,"Port"
"872","MS","F",16,"R","LE3","T",2,1,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","yes",5,4,3,1,1,5,2,10,8,8,"Port"
"873","MS","M",15,"U","GT3","T",3,3,"services","services","course","father",2,1,0,"no","yes","no","yes","no","yes","yes","no",4,3,3,2,4,3,11,12,10,11,"Port"
"874","MS","F",16,"R","GT3","T",1,1,"at_home","other","course","father",2,2,3,"yes","yes","no","no","yes","yes","no","no",3,4,3,1,1,1,0,7,7,8,"Port"
"875","MS","F",17,"U","GT3","T",2,2,"other","at_home","course","mother",1,1,0,"no","yes","no","yes","yes","no","no","no",4,5,3,1,1,5,4,9,9,10,"Port"
"876","MS","F",19,"U","GT3","T",2,3,"at_home","services","course","other",1,1,1,"no","no","no","no","yes","no","yes","yes",4,4,4,1,1,2,0,9,9,10,"Port"
"877","MS","F",17,"R","GT3","T",2,1,"at_home","other","course","mother",3,1,0,"no","yes","no","yes","yes","no","no","yes",5,5,3,1,1,3,2,9,10,11,"Port"
"878","MS","F",15,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","no","no","yes",5,2,1,1,3,4,0,9,10,9,"Port"
"879","MS","F",16,"R","GT3","T",2,2,"other","other","course","father",3,2,0,"no","yes","no","no","yes","no","yes","no",3,4,5,1,2,1,1,9,10,11,"Port"
"880","MS","F",16,"U","LE3","A",2,2,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","no","no","no",4,3,4,1,2,1,6,7,7,8,"Port"
"881","MS","F",17,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,5,1,2,4,0,11,10,11,"Port"
"882","MS","F",16,"U","GT3","T",2,2,"other","services","course","father",1,1,1,"no","yes","yes","yes","no","yes","yes","no",4,4,3,1,4,3,1,9,10,10,"Port"
"883","MS","F",18,"R","LE3","A",3,2,"other","other","course","other",2,3,2,"no","yes","no","no","no","no","no","yes",3,3,2,1,1,2,6,7,9,10,"Port"
"884","MS","F",19,"U","GT3","T",1,1,"at_home","services","course","mother",1,3,1,"no","no","no","yes","yes","no","no","yes",5,3,1,1,1,3,6,7,9,9,"Port"
"885","MS","M",18,"R","GT3","T",1,1,"other","other","home","mother",2,1,1,"no","no","no","yes","yes","no","yes","no",4,4,3,3,4,4,0,8,9,10,"Port"
"886","MS","F",18,"R","GT3","T",1,1,"at_home","at_home","course","mother",2,1,1,"no","no","no","no","no","no","yes","yes",3,2,3,1,1,2,4,9,11,10,"Port"
"887","MS","F",19,"U","GT3","T",1,1,"other","other","course","other",2,2,1,"no","yes","no","no","yes","yes","yes","yes",1,1,4,4,1,1,12,7,8,9,"Port"
"888","MS","F",16,"R","GT3","A",2,2,"health","other","course","mother",1,2,0,"no","no","no","no","no","yes","no","yes",3,3,2,1,1,3,2,8,10,10,"Port"
"889","MS","F",17,"U","GT3","T",0,1,"other","at_home","course","father",2,1,0,"no","no","no","yes","no","yes","no","no",2,4,4,3,5,5,5,9,9,10,"Port"
"890","MS","F",16,"R","LE3","T",1,2,"at_home","other","course","mother",1,2,0,"no","no","no","yes","yes","no","yes","no",4,4,5,1,3,3,0,8,9,9,"Port"
"891","MS","F",16,"U","GT3","T",3,3,"other","other","reputation","mother",1,1,0,"no","no","no","yes","yes","no","yes","yes",4,5,4,1,1,4,0,14,13,13,"Port"
"892","MS","F",16,"R","LE3","T",1,1,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,4,2,2,4,2,14,14,14,"Port"
"893","MS","M",17,"U","GT3","T",3,3,"services","at_home","course","mother",2,4,1,"no","yes","yes","yes","yes","yes","no","no",5,4,5,3,4,5,0,10,11,10,"Port"
"894","MS","F",16,"U","GT3","T",2,1,"other","services","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,1,0,14,13,14,"Port"
"895","MS","F",16,"U","GT3","T",2,2,"services","other","course","mother",1,1,0,"no","yes","yes","yes","yes","yes","no","yes",4,2,5,1,2,5,0,17,16,16,"Port"
"896","MS","M",17,"U","GT3","T",1,2,"other","other","course","father",1,1,1,"no","yes","no","yes","yes","no","yes","yes",5,3,5,5,5,1,12,6,7,7,"Port"
"897","MS","M",16,"U","LE3","T",4,3,"other","other","course","father",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,2,5,1,5,5,8,14,12,13,"Port"
"898","MS","M",17,"R","LE3","T",2,2,"services","services","other","mother",3,4,1,"no","yes","no","no","yes","yes","no","no",1,3,5,3,5,3,2,10,8,9,"Port"
"899","MS","F",16,"U","GT3","T",1,1,"other","other","course","other",1,4,0,"yes","yes","no","yes","yes","yes","yes","no",2,2,1,1,1,5,0,14,14,14,"Port"
"900","MS","F",19,"U","LE3","T",2,2,"other","other","home","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,5,1,1,1,0,12,13,13,"Port"
"901","MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,4,5,1,2,5,0,11,11,11,"Port"
"902","MS","F",20,"U","GT3","T",3,3,"at_home","services","other","mother",2,2,1,"no","no","no","yes","yes","yes","yes","yes",3,3,4,2,4,3,8,11,9,10,"Port"
"903","MS","F",17,"U","LE3","T",1,1,"other","services","course","father",1,3,0,"no","yes","no","no","yes","yes","no","yes",4,3,3,1,1,3,0,11,11,10,"Port"
"904","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",3,1,1,"no","yes","no","no","no","yes","yes","no",4,4,5,1,2,5,0,10,9,9,"Port"
"905","MS","F",16,"R","LE3","T",1,1,"at_home","other","course","father",3,2,0,"no","yes","no","no","yes","yes","no","no",5,3,2,1,1,1,0,16,17,18,"Port"
"906","MS","F",17,"R","GT3","T",2,2,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,1,0,15,17,17,"Port"
"907","MS","F",17,"U","GT3","A",1,0,"other","other","other","mother",2,2,0,"no","no","no","no","yes","yes","yes","yes",4,4,5,1,1,4,1,11,9,10,"Port"
"908","MS","F",18,"R","GT3","T",1,1,"at_home","other","other","mother",1,2,1,"no","yes","no","no","yes","yes","yes","yes",4,3,2,1,1,5,9,7,7,7,"Port"
"909","MS","F",16,"U","GT3","T",3,1,"other","other","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,1,3,1,3,1,0,8,6,8,"Port"
"910","MS","F",16,"U","GT3","T",3,2,"services","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,1,3,1,4,3,2,7,6,7,"Port"
"911","MS","F",18,"U","LE3","T",1,1,"other","at_home","reputation","mother",2,2,0,"yes","no","no","no","yes","yes","no","no",2,3,5,1,4,3,8,9,8,10,"Port"
"912","MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","father",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,3,2,3,2,0,14,16,16,"Port"
"913","MS","F",16,"R","LE3","T",1,2,"other","other","reputation","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,5,1,4,2,0,14,14,15,"Port"
"914","MS","F",18,"U","GT3","A",2,4,"other","services","reputation","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",2,3,2,1,3,1,8,8,5,8,"Port"
"915","MS","M",16,"R","GT3","T",2,1,"other","services","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",5,2,1,1,1,2,0,8,7,0,"Port"
"916","MS","F",16,"U","LE3","T",1,1,"at_home","other","other","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,2,1,3,5,6,6,8,8,"Port"
"917","MS","F",16,"R","GT3","T",2,3,"at_home","services","other","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",3,3,3,1,1,2,0,8,10,10,"Port"
"918","MS","F",16,"U","GT3","T",4,4,"health","health","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,4,1,2,3,4,8,8,8,"Port"
"919","MS","M",18,"U","LE3","T",4,4,"at_home","health","home","mother",1,4,0,"no","yes","no","yes","yes","no","yes","yes",5,5,5,5,5,5,2,5,6,6,"Port"
"920","MS","F",16,"R","LE3","T",3,4,"at_home","other","other","mother",3,2,0,"no","yes","no","no","no","yes","no","no",4,2,1,1,1,2,2,7,9,8,"Port"
"921","MS","M",17,"U","LE3","T",4,4,"other","services","home","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,2,5,0,15,14,16,"Port"
"922","MS","F",17,"R","GT3","T",4,1,"other","other","other","mother",1,1,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,2,5,1,13,14,14,"Port"
"923","MS","M",16,"U","LE3","T",2,2,"services","services","other","mother",4,3,0,"no","no","no","no","yes","yes","no","no",5,1,3,2,2,3,0,10,9,10,"Port"
"924","MS","F",17,"R","GT3","T",2,2,"at_home","other","other","mother",1,1,0,"no","yes","yes","no","yes","yes","yes","no",5,1,3,1,2,5,5,9,9,9,"Port"
"925","MS","F",16,"U","LE3","T",4,4,"services","services","other","father",2,1,0,"no","yes","no","no","yes","yes","no","no",5,1,3,1,2,5,1,11,11,11,"Port"
"926","MS","M",17,"U","GT3","T",3,3,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,1,4,5,5,3,8,7,10,9,"Port"
"927","MS","M",17,"U","GT3","T",1,1,"at_home","services","other","mother",3,2,0,"no","no","no","no","yes","yes","yes","yes",5,1,3,3,3,1,0,10,10,10,"Port"
"928","MS","M",16,"U","GT3","T",2,1,"health","services","other","mother",2,2,0,"no","no","no","no","no","yes","yes","yes",4,2,2,1,4,5,2,9,7,8,"Port"
"929","MS","F",16,"U","LE3","T",2,1,"other","services","other","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",3,2,2,1,1,3,0,14,15,16,"Port"
"930","MS","M",16,"U","LE3","T",4,4,"teacher","health","other","father",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,1,2,2,5,5,0,11,12,12,"Port"
"931","MS","M",15,"R","GT3","T",1,2,"other","services","course","mother",3,2,0,"no","yes","no","yes","yes","yes","no","no",5,5,5,1,3,5,11,9,11,10,"Port"
"932","MS","M",15,"U","LE3","A",2,2,"other","other","reputation","mother",3,4,0,"no","yes","no","yes","yes","yes","no","no",5,4,5,2,3,5,8,13,14,14,"Port"
"933","MS","M",15,"U","LE3","A",2,1,"services","services","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,3,3,1,2,5,11,12,13,12,"Port"
"934","MS","F",16,"R","LE3","T",2,2,"other","other","course","mother",1,3,0,"no","yes","no","no","no","yes","no","yes",4,3,3,2,2,5,2,11,11,11,"Port"
"935","MS","F",16,"U","LE3","T",4,1,"other","other","home","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",1,2,4,2,2,1,8,9,10,10,"Port"
"936","MS","F",17,"U","GT3","T",3,2,"at_home","other","home","mother",2,1,0,"no","no","no","no","yes","yes","no","yes",4,3,3,2,2,1,5,9,11,11,"Port"
"937","MS","F",17,"R","GT3","T",2,2,"other","other","other","mother",2,2,0,"yes","no","yes","no","yes","yes","no","no",5,1,3,1,1,5,0,11,9,11,"Port"
"938","MS","F",16,"U","GT3","T",4,4,"teacher","services","course","mother",2,3,0,"no","yes","no","no","yes","yes","yes","yes",5,3,5,1,4,5,1,10,11,12,"Port"
"939","MS","M",17,"R","GT3","T",4,4,"health","other","course","father",3,1,3,"no","no","no","yes","yes","yes","yes","yes",3,3,3,1,3,5,2,9,9,8,"Port"
"940","MS","M",17,"R","LE3","T",1,3,"other","other","course","father",2,1,0,"no","no","no","yes","yes","yes","no","yes",5,1,2,3,3,5,2,12,11,12,"Port"
"941","MS","M",17,"U","GT3","T",3,4,"services","other","other","mother",1,2,1,"no","yes","no","yes","no","yes","yes","yes",5,4,4,3,4,5,8,8,9,8,"Port"
"942","MS","F",17,"U","GT3","T",4,4,"health","health","course","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",5,2,5,1,1,5,0,13,15,16,"Port"
"943","MS","M",16,"R","LE3","T",4,1,"other","at_home","other","father",1,1,0,"no","no","no","no","yes","yes","yes","no",4,1,2,2,1,2,0,10,11,11,"Port"
"944","MS","F",17,"U","GT3","A",1,1,"at_home","at_home","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,5,5,1,2,3,2,11,10,11,"Port"
"945","MS","F",17,"R","GT3","T",4,2,"other","other","course","mother",2,2,0,"yes","yes","no","no","no","yes","yes","no",4,3,3,2,3,5,0,17,18,18,"Port"
"946","MS","M",16,"U","LE3","A",2,2,"other","services","course","father",2,2,0,"no","yes","no","no","no","yes","yes","yes",4,1,2,2,2,5,0,12,13,13,"Port"
"947","MS","M",17,"U","GT3","T",3,2,"other","other","other","father",2,2,0,"no","yes","yes","no","yes","yes","yes","no",4,1,2,2,2,1,0,13,14,13,"Port"
"948","MS","M",19,"U","GT3","T",1,1,"other","other","other","mother",1,2,2,"no","yes","no","yes","yes","no","yes","no",4,4,3,3,4,4,2,9,9,10,"Port"
"949","MS","M",17,"U","LE3","A",1,0,"other","other","home","mother",1,1,0,"no","no","no","no","yes","yes","no","yes",4,1,2,1,1,5,4,11,11,12,"Port"
"950","MS","F",17,"R","GT3","T",1,1,"at_home","at_home","course","father",2,1,0,"no","yes","no","yes","yes","no","yes","yes",3,5,5,2,2,4,3,10,11,10,"Port"
"951","MS","F",16,"R","GT3","T",1,2,"other","other","home","father",1,3,0,"yes","yes","no","no","no","yes","yes","yes",4,3,4,1,1,3,5,13,14,13,"Port"
"952","MS","M",16,"R","LE3","T",1,2,"other","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","no","no",4,4,4,2,4,5,4,9,10,11,"Port"
"953","MS","F",17,"R","GT3","T",3,1,"other","other","course","mother",2,2,3,"no","yes","no","yes","no","yes","yes","yes",5,4,4,1,1,5,2,7,9,10,"Port"
"954","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",2,1,0,"no","no","no","yes","yes","no","no","yes",5,5,5,3,5,5,0,8,13,10,"Port"
